DATE,ACCOUNT,Transcript 
2020-05-02 04:37:46,TheSchreck,"b""HOLY SHIT! THAT ENDING! #UploadTV @PrimeVideo When's the new season already?????"""
2020-05-02 04:35:55,ElGatoMuyGrande,b'#UploadTV did any expect the head disintegrating'
2020-05-02 04:34:57,PacificWander,"b'Major criticism for  #UploadTV and @amazon; for those of us using prime for entertainment purposes mostly, we need to start cancelling and suspending our memberships more when we are done with our shows because these tech giants keep shortening series eps, while you pay all year'"
2020-05-02 04:31:25,danielleu,b'you know who\xe2\x80\x99s brilliant on #UploadTV? @kevinbigley'
2020-05-02 04:27:40,JENNJUNIPER,"b""I \xe2\x99\xa5\xef\xb8\x8f this show! I'm already bummed because I know I'm going to watch it all tonight. #MandatoryPetTherapy #UploadTV https://t.co/jnWxFaD6Jy"""
2020-05-02 04:26:39,MissAllouicious,b'I should not have started #UploadTV so late because I just want to stay up and binge watch it all.'
2020-05-02 04:26:36,katiemanigold22,b'Upload on Amazon ended up being a great watch- need a season 2 asap #UploadTV'
2020-05-02 04:24:55,BollingBall24,b'Only 3 episodes in but #UploadTV is great so far'
2020-05-02 04:24:10,msmdallas34,b'I finished the whole thing today \xf0\x9f\xa5\xb4\xf0\x9f\xa5\xb4 definitely worth watching #UploadTV https://t.co/AwoOOAIngo'
2020-05-02 04:20:56,JenniferHeiser,"b'This week was my biggest binge week. Slowly going through #Community again, finished #Succession, enjoyed more of the #Psych marathon rewatch, and completed three new series on their premiere days: #NeverHaveIEver #NormalPeople and #UploadTV. Now: sleep. \xf0\x9f\x8c\x99 \xf0\x9f\x93\xba \xe2\x9d\xa4\xef\xb8\x8f'"
2020-05-02 04:19:37,akaSydney67,"b""Oops! I watched the entire season of #UploadTV in one day! Now I'll just have to sit here and wait for season 2. https://t.co/wfeSNBOMFm"""
2020-05-02 04:19:08,OhYeahRay,b'Watching #UploadTV'
2020-05-02 04:18:00,Mystikceleste,"b'Ugh, can Lucy just go away now? #UploadTV'"
2020-05-02 04:14:29,BrittneyChardae,b'Currently watching #UploadTV'
2020-05-02 04:14:13,Heather54839132,b'Binged #UploadTV and I loved it!! Such an awesome concept for a show!! I definitely wasnt ready for it to end!! Another amazing performance!! @RobbieAmell'
2020-05-02 04:13:37,MarjorieMza,b'I love @RobbieAmell And I looooveeee #UploadTV \xe2\x99\xa5\xef\xb8\x8f'
2020-05-02 04:13:12,wakeah_99,b'I may have binged ALL of #UploadTV this evening. One episode ended and I had to know what happened next. I loved this show @UploadOnPrime'
2020-05-02 04:13:10,GARUCHAE,b'#lockdown2020 drag race #celebdragrace crystal mandy grim reaper #rhoa kim jong un #UploadTV \n https://t.co/2LtHbkMnG3'
2020-05-02 04:11:36,Hurried_Hostess,b'Episode 3 of @UploadOnPrime and I\xe2\x80\x99m hooked #UploadTV @PrimeVideo https://t.co/PWXpApFsvZ'
2020-05-02 04:10:04,candykizzes24,b'Legit just binge watched #UploadTV #notevensorry. It was amazing...I need more. That cliff hanger!! @RobbieAmell \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f'
2020-05-02 04:09:25,KLS_Soprano,"b'I\xe2\x80\x99m all like: \n\n\xe2\x80\x9cNew phone who dis?!\xe2\x80\x9d at #Prime who is trying to push #UploadTV down my throat.  Meanwhile, I\xe2\x80\x99m over here with my arm around #Netflix because of #HOLLYWOOD.  \n\n#sorrynotsorry #QuarantineAndChill'"
2020-05-02 04:08:51,rsquint447,b'And omg NO ONE LIKES U INGRID GET THE HELL OUT #UploadTV'
2020-05-02 04:08:19,rsquint447,b'This first season was OMG so incredible and great. I loved it so FREAKIKG much O M G #UploadTV'
2020-05-02 04:07:51,akam6880,b'So when does #UploadTV Season 2 come out again? https://t.co/9aonDK5f2m'
2020-05-02 04:07:45,rsquint447,b'For goodness sake @PrimeVideo GIVE US A SECOND SEASON PLEASE #UploadTV'
2020-05-02 04:06:49,okonh0wp,"b'#uploadtv damn, I am hooked, and yes, I would enjoy urinating a lot in the afterlife, if you can do that'"
2020-05-02 04:06:48,staish2580,b'Ok. Can we talk about #UploadTV right now? Ironically my tablet is about to die and I\xe2\x80\x99m almost through the first episode. But omg this show! Totally recommend it. @RobbieAmell is amazing. \xf0\x9f\x92\xaa\xf0\x9f\x8f\xbb\xe2\x9d\xa4\xef\xb8\x8f'
2020-05-02 04:06:41,rsquint447,b'I AM SOBBING #UploadTV https://t.co/hmijkVs3Zd'
2020-05-02 04:06:04,jjshempe,"b'Yes, I just finished #UploadTV and it is my new favorite show. I want season two NOW and give it... https://t.co/EN3YTQlpdP'"
2020-05-02 04:05:31,IHeartChadMM87,b'I just start @RobbieAmell\xe2\x80\x99s  3 more episode left until I just start watch \xe2\x80\x9cShopping Other Digital After-Lives\xe2\x80\x9d on @PrimeVideo on @UploadOnPrime then I will go to \xf0\x9f\x9b\x8c. I will watch Update Eve and Freeyond on #UploadTV tomorrow. https://t.co/zGd01RlFgA'
2020-05-02 04:05:00,KimberlyMello1,b'Switched my bingeing pleasure to #UploadTV .  Hilarious and most worthy of what will be another late night.  \xf0\x9f\xa4\xa3\xf0\x9f\x91\x8d\xf0\x9f\x8f\xbc\n\nWell done! https://t.co/iQb5rsjzM8'
2020-05-02 04:04:05,asuthrngrl,b'@andyallo I\xe2\x80\x99m giving you 5 stars! What an absolutely amazing show! I watched the whole thing. @PrimeVideo Season 2 or we riot! #UploadOnPrime #Upload #UploadTV https://t.co/NxzT7PbNh3'
2020-05-02 04:03:13,modtechent,"b'Lol @ The Choke Brothers who ""influenced American politics for a generation"" that almost made me... choke (forgive me), on to Episode 3 ""The Funeral"" of @UploadOnPrime things are heating up!\n#UploadTV #Upload #AmazonPrimeVideo #Streaming #Tvtime #Afterlife https://t.co/DZEUiJ3KgM'"
2020-05-02 03:58:45,adamascorazon,b'@RobbieAmell is top shelf acting #UploadTV'
2020-05-02 03:58:36,FrontAstronaut,"b""#UploadTV\nhilarious--but  i''ll forever look at Lean Cuisine in a different light. \xf0\x9f\x98\x82\xf0\x9f\xa4\xa3\xf0\x9f\x98\xb1"""
2020-05-02 03:57:19,catherineapples,b'congrats @DavidRosove! \xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3 #UploadTV'
2020-05-02 03:56:51,catherineapples,b'already on ep. 8 of @UploadOnPrime and I\xe2\x80\x99m sad it\xe2\x80\x99s almost over \xf0\x9f\xa5\xba #UploadTV https://t.co/WepuMTbP0N'
2020-05-02 03:55:47,IHeartChadMM87,b'I already watch \xe2\x80\x9cBring Your Dad to Work Day\xe2\x80\x9d because someone shut the down on the computer \xf0\x9f\x92\xbb\xf0\x9f\xa4\x94 on #UploadTV on @UploadOnPrime on @PrimeVideo \xf0\x9f\x98\xb3. https://t.co/1xHe4PvNJI'
2020-05-02 03:55:14,RachelLMacon,b'OK so I thought I was only going to watch 1 episode and ended up binge watching all 10! I really enjoyed #UploadTV'
2020-05-02 03:54:45,yshkolnik,"b""Feature request: one-click option to erase your progress on the episodes of a series you and your significant other watch together, so Amazon doesn't immediately clue them into the fact that you watched without them #UploadTV"""
2020-05-02 03:53:12,lesmars,"b""#UploadTV is exactly what the afterlife + capitalism would be like. The show itself is actual LOL funny and I'm loving  @RobbieAmell  and @andyallo's chemistry, but man the premise is chilling AF. \xf0\x9f\x98\xb1\xf0\x9f\x98\xb1\xf0\x9f\x98\xb1 #StillWatchItTho"""
2020-05-02 03:52:56,LevityTV,b'Watching @UploadOnPrime on the #OculusQuest is the best. #vr #tv #uploadtv https://t.co/77NfuwitGF'
2020-05-02 03:52:19,dawsongesch,b'@RobbieAmell new show on @PrimeVideo @UploadOnPrime is hilarious \xf0\x9f\x98\x82 and lol \xf0\x9f\x98\x9d I can\xe2\x80\x99t get enough of it. #UploadTV'
2020-05-02 03:52:18,TheJoshClayton,"b'Great work @AmazonStudios, @UploadOnPrime and @RobbieAmell on #UploadTV\xc2\xa0. Binge worthy indeed! Looking forward to that next season. By the way when will that be? Next week? Cool!'"
2020-05-02 03:50:38,Kate_Kosmo,b'OMG @GigiGorgous is in Upload Episode 4! You go Queen! #UploadTV #GigiGorgous #Upload #AmazonPrime https://t.co/NF1cAlxzWA'
2020-05-02 03:50:16,gaperez10,b'It time for the digital afterlife  Year 2033 #UploadTV'
2020-05-02 03:49:15,LaceyPorter19,b'We need a season 2! @PrimeVideo @RobbieAmell @andyallo #UploadTV'
2020-05-02 03:49:14,gaperez10,b'@PrimeVideo when will there be a season 2 #UploadTV'
2020-05-02 03:48:27,Tanjello,"b'I wasn\xe2\x80\x99t going to binge this show, but I just couldn\xe2\x80\x99t stop. On Ep 7 now... I don\xe2\x80\x99t want it to ever end! #UploadTV'"
2020-05-02 03:48:24,gaperez10,b'Watching and I wanna binge more  #UploadTV'
2020-05-02 03:44:57,ToddSmithInvest,"b""Here's how to watch #UploadTV https://t.co/eszRdhWOj2"""
2020-05-02 03:42:15,rsquint447,b'Going to the final episode like this #UploadTV https://t.co/K5ShBDebC6'
2020-05-02 03:40:59,TMac_Money,b'This is my new favorite gif \xf0\x9f\xa4\xa3 and what I think of #UploadTV https://t.co/4A3NFcUM7r'
2020-05-02 03:38:20,TMac_Money,b'What do I do now that I have no more #UploadTV \xf0\x9f\x98\xad \nCant wait for more \n@RobbieAmell @kevinbigley'
2020-05-02 03:36:20,fifail,"b""Well. #UploadTV was the murder mystery / romcom / sci-fi series I didn't know I needed in my life and now it's over and I need more."""
2020-05-02 03:32:54,jfwong,"b""Seeing double? On the latest Wong Recommendation I, (along with myself), dive into Amazon Prime Video's new comedy Upload that explores life and everything after it. Check out @uploadonprime on @primevideo now and learn more about the digital afterlife! #UploadTV #ad https://t.co/POOENzkRk2"""
2020-05-02 03:31:11,ivetastic,b'Binge watched #UploadTV and really enjoyed it \xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f\xe2\xad\x90\xef\xb8\x8f @PrimeVideo we need season 2 ASAP https://t.co/ysZTnOQZQs'
2020-05-02 03:27:48,rafithecool,b'#UploadTV was so good! @alexandreuh__ and I already finished binging it and need more \xf0\x9f\x98\xad we need answers \xf0\x9f\x98\xad'
2020-05-02 03:25:30,IHeartChadMM87,"b'I love @RobbieAmell and @andyallo\xe2\x80\x99s amazing, incredible, and brilliant chemistry on \xe2\x80\x9cThe Sleepover\xe2\x80\x9d on #UploadTV on @UploadOnPrime on @PrimeVideo https://t.co/SoDYRhYs92'"
2020-05-02 03:24:46,CorinaLKaufman,b'Well check this out https://t.co/NkM0UsDvw6\n Found it on https://t.co/LYH2yesnx9 @scientists4wiredtech #scientists4wiredtech #woke #uploadtv #food4thought #friday #NewNormal'
2020-05-02 03:24:35,Park_Neighbours,b'Just finished #UploadTV.\n\nGonna be crying the rest of the day now after that emotionally wrecking finale \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nGonna need season 2 ASAP! @UploadOnPrime @RobbieAmell'
2020-05-02 03:24:26,Loceim,"b'saw a promoted tweet for #UploadTV .. quick google search still a tiny confused, are they alive &amp; choosing this or this is basically San Junipero?'"
2020-05-02 03:24:23,NathanW33525674,b'#UploadTV YouTube'
2020-05-02 03:24:16,AJ_Agreste,"b""Just saw the first episode of #UploadTV and it's pretty weird. Expecting some funny yet philosophical messages from this show. Gonna check out #NormalPeople soon. Apparently the book was rapidly well received"""
2020-05-02 03:24:03,rcapsalin,b'Biiiitch I was NOT ready to see Ingrid\xe2\x80\x99s hair looking like Neveah\xe2\x80\x99s \xf0\x9f\x92\x80\xf0\x9f\x92\x80 #UploadTV https://t.co/qeesePNTrd'
2020-05-02 03:23:49,Descartes1,"b""Pretty cool show. A couple of gratuitous bits of graphic violence. Pretty sure there wouldn't be a window there and they don't have delays on live TV in the future?\nOtherwise, I like it.\n#UploadTV"""
2020-05-02 03:21:45,Almfriedman,"b'First episode of Upload was amazing, highly recommend! @UploadOnPrime @RobbieAmell #UploadTV'"
2020-05-02 03:18:27,OmarArshadUK1,b'@RobbieAmell You are smashing it Rob! A great performance as always by you in upload! #UploadTV \xf0\x9f\x91\x8f\xf0\x9f\x8f\xbc\xf0\x9f\x92\x9a'
2020-05-02 03:17:44,melissa_sandbox,b'Annnnd another show I need a second season of is #UploadTV. Please &amp; thank you.'
2020-05-02 03:16:52,cinderslushy,b'#UploadTV was fun till the sex scene. then me and my parents turned it off lol.'
2020-05-02 03:16:27,NealCisme,b'#UploadTV was an awesome binge! REAL annoyed it\xe2\x80\x99ll be forever before we get a second season though! \xf0\x9f\xa4\xac @PrimeVideo'
2020-05-02 03:16:05,SkempLAWD,b'Practicing my #GlassCleanerISOmoves\n\n#YouKnowMyBody When its Comes to the #GameWinnerGreenBeans\n\n#SKEMP\n\n#2k20 \n\n#ps4share #twitch #PARK #nba #nba2k #nba2k20 #2kcrewfinder #2kCommunity #2kfreeagent #glasslock #2ktv #UploadTV #Smackdown #classicBoardGames #2KSim #newstreamer #LIVE https://t.co/4iu2v1wjq4'
2020-05-02 03:15:46,ajDTSP,b'Apparently Greg Daniels had a bad Verizon contract experience.  Such that he made an entire show about it. #UploadTV'
2020-05-02 03:15:08,73stag777,"b""Wait a minute. Are y'all kidding me? The 10th episode is a CLIFFHANGER?!? #UploadTV https://t.co/nE2NK3Mllx"""
2020-05-02 03:14:47,Cream_Minicoope,"b""Even Californians are tired of Democrats strict shutdown guidelines.. doesn't look like a good election year for Democrats #UploadTV Vanessa Williams Rubi Rose #mamaJune Huntington Beach #maga #kat Sam Lloyd https://t.co/EGrOL5ihyh"""
2020-05-02 03:14:12,Theopedes,b'Darn it @RobbieAmell!  First \xe2\x80\x9cCode 8\xe2\x80\x9d and now \xe2\x80\x9cUpload\xe2\x80\x9d!  I\xe2\x80\x99m starting to like your work more than @StephenAmell!  \nIt\xe2\x80\x99s a good thing he\xe2\x80\x99s much more cool and geeky! \xf0\x9f\xa4\xaa\n#UploadTV'
2020-05-02 03:14:03,knauernvr,b'Wow! Just blew through 5 episodes of #UploadTV  what a great new show about being dead! #UploadOnPrime  @UploadOnPrime'
2020-05-02 03:13:41,mycoskie,"b""In new @PrimeVideo show @UploadOnPrime, there's CFL action on-screen to represent a Patriots-Rams game. #UploadTV  \xf0\x9f\x8f\x88 https://t.co/t4y0YZ1SHq"""
2020-05-02 03:10:03,kingandqveens,"b'Hi can we have more episodes, 10 wasn\xe2\x80\x99t enough. \xf0\x9f\x98\x85 @UploadOnPrime #UploadTV'"
2020-05-02 03:09:42,McTrollsalot,"b""#UploadTV is good? Yeah, I think so.\n\nBut @RobbieAmell looks a little too much like the dude from #Arrow and @AndyAllo also looks like someone from the #DC universe...it's bothering me in a good way."""
2020-05-02 03:09:16,B3yondAwesome,b'6 episodes into #UploadTV. A MUST watch!! #UploadOnPrime'
2020-05-02 03:09:01,LAnn500,b'Just watched several episodes!  My hubby and I have really enjoyed the show. It has an interesting story line and great acting! #robbieamell #UploadTV'
2020-05-02 03:06:48,sarkissmith,"b'Honestly, how dare @PrimeVideo release a show like @UploadOnPrime when they know we are all in quarantine. Dope show tho #UploadTV'"
2020-05-02 03:05:54,hawkpadilla,b'Already three episode in and I\xe2\x80\x99m in love with @andyallo. The binge continues! #UploadTV https://t.co/5oAnXqPQS4'
2020-05-02 03:04:40,ninaluvsruki,"b""#UploadTV is fantastic, I can't stop watching."""
2020-05-02 03:04:28,evoulie,b'watching #UploadTV'
2020-05-02 03:04:08,Sassy012671,b'One episode in and loving the new series!!  #UploadTV @RobbieAmell'
2020-05-02 03:03:47,shawflewthecoop,b'Watching @UploadOnPrime and totally squealed with glee when @ActorAJRivera came on the screen! Woohooo!! Yaaaaaasssss! Love seeing you shine! #UploadTV #UploadOnPrime #ajrivera #PrimeVideo'
2020-05-02 03:03:37,MondayNightRon,b'#UploadTV has too many plot holes'
2020-05-02 03:03:36,xspeedytrashyx,b'I just binge watched #UploadTV in one sitting and I need help \nits literally 5am'
2020-05-02 03:02:06,TheRachaelE,"b""Aww trying to mimic daddy's #UploadTV episode 1 hair\xf0\x9f\x98\x82\xf0\x9f\x91\x8c https://t.co/Lz7Ur49mFq"""
2020-05-02 03:01:13,MikeBaaden,"b""If Oscar Mayer ever figures out the whole download thing I'm going to come back and kick your ass. #UploadTV"""
2020-05-02 03:00:52,NikiBlair123,"b""@RobbieAmell when you're about to send a raging tweet to Robbie that it's not on UK netflix, scroll down the ton of messages he posted to see if it's mentioned somewhere when it will be, and then discover it's on @PrimeVideo \xf0\x9f\x98\x82 phew #UploadTV yay tuning in now lol \xf0\x9f\x98\x8d"""
2020-05-02 03:00:18,JovinTardif,b'Full story with video below \xf0\x9f\x94\xbd\nhttps://t.co/LELKRi1uep This looks interesting.\xc2\xa0 Amazon Prime Video\xe2\x80\x99s Upload #Virtual #Premiere Q&amp;A\xc2\xa0Hosted by Late Night Talk Show Personality @ConanOBrien #uploadtv'
2020-05-02 02:58:56,whatonwhatsgood,b'Full story with video click link below \xf0\x9f\x94\xbd\nhttps://t.co/ZYmmYoAlB1 This looks interesting.\xc2\xa0 #AmazonPrime Video\xe2\x80\x99s Upload #Virtual #Premiere Q&amp;A\xc2\xa0Hosted by #LateNight #TalkShow Personality #ConanOBrien #uploadtv'
2020-05-02 02:58:16,alexandramcdnld,b'HOW COULD YOU END IT LIKE THAT .. I swear there better be another season before the quarantine is over \xf0\x9f\x98\x82\xf0\x9f\x98\xad #UploadTV'
2020-05-02 02:57:01,SomehowSamantha,b'\xe2\x80\x9cI ran a multi-billion dollar privately held company and influenced American politics for a generation\xe2\x80\x9d #UploadTV'
2020-05-02 02:56:35,alexandramcdnld,b'Okay im obsessed with #UploadTV \xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f'
2020-05-02 02:55:58,MegAnne,"b'Oh wow, Greg Daniels and the people of #UploadTV throwing shade at us lowly psychotherapists with only a master\xe2\x80\x99s degree in social work. Cool cool cool.'"
2020-05-02 02:54:26,BillBenevides,b'@RobbieAmell #UploadTV is trending!!! YES!!! Can we get a season 2 now?'
